PRODUCT_CONFIGURATION_ID,SALES_DOC,SALESDOC_CREATION_DATE(YYYYMMDD),SALES_DOC_ITEM,SALES_DOC_CAT,CONFIG_PRODUCT,IQ_MAX_PAL_WEIGHT,IQ_PALLET_MOVE,IQ_CUST_PRIO,IQ_MIN_ISLE_WIDTH,IQ_SURFACE,IQ_WH_CL_HEIGHT,IQ_WH_SIZE,IQ_MAX_RACK_HEIGHT,IQ_WH_NOISE,AVC_CR_COUNTERWEIGHT_VXX,AVC_CR_POWERSOURCE_VXX,AVC_CR_FORKSIZE_VXX,AVC_CR_WHEELTYPE_VXX,LEAD_TIME,UNIT_NET_PRICE,UNIT_GROSS_PRICE,UNIT_COGS,CURRENCY
80386,45315,20221130,10,C,FL001_P0,100,10,OPERATING_COSTS,10,GR,25,75000,20,NO,3000,ELEC,L,P,9,0,0,0,GBP
79318,44781,20221130,10,C,FL001_P0,500,10,OPERATING_COSTS,10,AS,25,50000,20,NO,3000,COMB,L,P,4,0,0,0,GBP
79208,44726,20221130,10,C,FL001_P0,100,10,ENVIRON_IMPACT,7,GR,75,75000,35,NO,2000,ELEC,S,P,7,0,0,0,GBP
79382,44813,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,7,GR,75,75000,35,YES,3000,COMB,L,P,5,0,0,0,GBP
79798,45021,20221130,10,C,FL001_P0,500,10,LEAD_TIME,7,AS,25,75000,20,NO,3000,COMB,L,P,6,0,0,0,GBP
79272,44758,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,7,AS,75,75000,25,YES,5000,COMB,L,P,8,0,0,0,GBP
78850,44547,20221130,10,C,FL001_P0,1000,50,LEAD_TIME,10,AS,75,20000,25,NO,3000,COMB,M,P,1,0,0,0,GBP
78960,44602,20221130,10,C,FL001_P0,1000,25,LEAD_TIME,5,AS,50,50000,35,NO,3000,COMB,L,P,8,0,0,0,GBP
78266,44255,20221130,10,C,FL001_P0,100,10,ENVIRON_IMPACT,7,AS,50,75000,35,NO,3000,ELEC,L,P,5,0,0,0,GBP
79716,44980,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,7,AS,25,75000,20,YES,5000,COMB,L,P,7,0,0,0,GBP
78878,44561,20221130,10,C,FL001_P0,100,25,OPERATING_COSTS,5,AS,50,50000,25,NO,5000,COMB,M,P,3,0,0,0,GBP
79316,44780,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,5,SM,75,75000,25,YES,5000,ELEC,M,C,8,0,0,0,GBP
78774,44509,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,10,AS,50,75000,20,NO,5000,COMB,M,P,3,0,0,0,GBP
78664,44454,20221130,10,C,FL001_P0,50,50,LEAD_TIME,10,SM,75,50000,35,YES,5000,ELEC,M,C,0,0,0,0,GBP
80284,45264,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,7,GR,75,50000,20,NO,5000,COMB,S,P,5,0,0,0,GBP
79670,44957,20221130,10,C,FL001_P0,100,50,LEAD_TIME,10,AS,75,20000,20,NO,5000,ELEC,L,P,3,0,0,0,GBP
80414,45329,20221130,10,C,FL001_P0,500,50,OPERATING_COSTS,5,SM,75,50000,20,NO,3000,COMB,M,C,7,0,0,0,GBP
76958,43601,20221130,10,C,FL001_P0,100,50,OPERATING_COSTS,5,AS,75,20000,25,NO,5000,ELEC,L,P,9,0,0,0,GBP
80728,45486,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,7,GR,75,75000,25,YES,3000,ELEC,L,P,5,0,0,0,GBP
80498,45371,20221130,10,C,FL001_P0,1000,25,OPERATING_COSTS,7,AS,50,20000,25,NO,3000,ELEC,L,P,3,0,0,0,GBP
77954,44099,20221130,10,C,FL001_P0,1000,50,ENVIRON_IMPACT,7,GR,75,50000,35,NO,3000,ELEC,L,P,6,0,0,0,GBP
77454,43849,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,10,SM,75,75000,10,NO,3000,COMB,L,P,5,0,0,0,GBP
80098,45171,20221130,10,C,FL001_P0,500,25,LEAD_TIME,7,AS,25,50000,20,YES,2000,ELEC,M,P,5,0,0,0,GBP
79484,44864,20221130,10,C,FL001_P0,1000,50,LEAD_TIME,10,GR,75,50000,20,NO,5000,COMB,M,P,3,0,0,0,GBP
80600,45422,20221130,10,C,FL001_P0,500,25,LEAD_TIME,10,AS,75,50000,25,YES,3000,ELEC,S,P,5,0,0,0,GBP
80202,45223,20221130,10,C,FL001_P0,1000,25,OPERATING_COSTS,10,SM,50,50000,25,NO,5000,ELEC,L,P,6,0,0,0,GBP
80016,45130,20221130,10,C,FL001_P0,100,10,LEAD_TIME,10,SM,50,75000,20,NO,3000,ELEC,L,C,4,0,0,0,GBP
79984,45114,20221130,10,C,FL001_P0,50,10,LEAD_TIME,10,AS,25,75000,20,NO,5000,ELEC,L,P,1,0,0,0,GBP
80582,45413,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,10,GR,75,20000,20,NO,2000,COMB,L,P,5,0,0,0,GBP
78876,44560,20221130,10,C,FL001_P0,1000,50,ENVIRON_IMPACT,10,AS,50,20000,35,NO,2000,COMB,L,P,7,0,0,0,GBP
79308,44776,20221130,10,C,FL001_P0,1000,25,LEAD_TIME,10,AS,75,50000,35,NO,3000,ELEC,M,P,2,0,0,0,GBP
77198,43721,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,10,GR,50,75000,25,NO,3000,COMB,L,P,6,0,0,0,GBP
77088,43666,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,10,GR,75,50000,25,YES,5000,ELEC,L,P,8,0,0,0,GBP
77668,43956,20221130,10,C,FL001_P0,500,25,OPERATING_COSTS,10,AS,75,20000,35,YES,5000,ELEC,L,P,0,0,0,0,GBP
76940,43592,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,10,AS,25,75000,20,NO,3000,ELEC,L,P,8,0,0,0,GBP
79482,44863,20221130,10,C,FL001_P0,100,25,OPERATING_COSTS,5,AS,75,20000,25,YES,5000,COMB,L,P,3,0,0,0,GBP
77182,43713,20221130,10,C,FL001_P0,1000,50,LEAD_TIME,10,GR,25,50000,20,YES,3000,ELEC,L,P,1,0,0,0,GBP
76974,43609,20221130,10,C,FL001_P0,1000,10,ENVIRON_IMPACT,10,GR,75,75000,25,NO,3000,ELEC,L,P,1,0,0,0,GBP
80408,45326,20221130,10,C,FL001_P0,100,10,LEAD_TIME,7,GR,25,75000,20,NO,3000,COMB,L,P,8,0,0,0,GBP
78096,44170,20221130,10,C,FL001_P0,100,50,LEAD_TIME,5,AS,25,50000,20,YES,2000,COMB,S,P,6,0,0,0,GBP
76898,43571,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,10,AS,75,75000,25,NO,2000,COMB,S,P,3,0,0,0,GBP
77570,43907,20221130,10,C,FL001_P0,500,10,OPERATING_COSTS,10,AS,50,75000,25,NO,3000,ELEC,S,P,6,0,0,0,GBP
78188,44216,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,10,GR,50,75000,35,NO,2000,ELEC,L,P,7,0,0,0,GBP
80804,45524,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,10,SM,75,75000,35,NO,2000,COMB,M,C,7,0,0,0,GBP
79296,44770,20221130,10,C,FL001_P0,500,10,OPERATING_COSTS,10,AS,50,75000,25,YES,5000,ELEC,M,P,6,0,0,0,GBP
78492,44368,20221130,10,C,FL001_P0,1000,25,OPERATING_COSTS,5,AS,75,50000,35,NO,3000,COMB,L,P,1,0,0,0,GBP
78272,44258,20221130,10,C,FL001_P0,1000,25,LEAD_TIME,10,AS,75,20000,25,YES,3000,ELEC,L,P,8,0,0,0,GBP
80704,45474,20221130,10,C,FL001_P0,1000,25,OPERATING_COSTS,10,AS,75,50000,35,NO,3000,COMB,L,P,6,0,0,0,GBP
78392,44318,20221130,10,C,FL001_P0,500,50,LEAD_TIME,10,AS,50,50000,35,NO,2000,COMB,L,P,4,0,0,0,GBP
78172,44208,20221130,10,C,FL001_P0,1000,10,ENVIRON_IMPACT,10,AS,75,75000,35,NO,3000,ELEC,L,P,2,0,0,0,GBP
80792,45518,20221130,10,C,FL001_P0,1000,25,LEAD_TIME,10,AS,75,50000,35,YES,3000,ELEC,L,P,3,0,0,0,GBP
77384,43814,20221130,10,C,FL001_P0,50,50,OPERATING_COSTS,10,AS,25,20000,10,YES,3000,ELEC,L,P,1,0,0,0,GBP
77964,44104,20221130,10,C,FL001_P0,500,25,OPERATING_COSTS,10,AS,75,50000,35,NO,5000,COMB,L,P,6,0,0,0,GBP
76956,43600,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,7,GR,75,75000,25,NO,2000,COMB,L,P,8,0,0,0,GBP
79196,44720,20221130,10,C,FL001_P0,1000,10,ENVIRON_IMPACT,7,SM,75,75000,25,NO,3000,ELEC,L,P,0,0,0,0,GBP
77998,44121,20221130,10,C,FL001_P0,1000,25,LEAD_TIME,10,AS,75,50000,10,NO,3000,COMB,L,P,4,0,0,0,GBP
77878,44061,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,10,GR,75,75000,25,NO,3000,COMB,M,P,1,0,0,0,GBP
77862,44053,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,7,AS,25,75000,20,NO,3000,COMB,L,P,8,0,0,0,GBP
78196,44220,20221130,10,C,FL001_P0,1000,25,OPERATING_COSTS,10,SM,50,50000,25,NO,5000,COMB,M,C,7,0,0,0,GBP
78180,44212,20221130,10,C,FL001_P0,1000,10,ENVIRON_IMPACT,10,AS,75,75000,10,YES,5000,ELEC,L,P,3,0,0,0,GBP
77064,43654,20221130,10,C,FL001_P0,1000,25,LEAD_TIME,10,GR,75,50000,25,NO,5000,ELEC,S,P,9,0,0,0,GBP
78070,44157,20221130,10,C,FL001_P0,1000,25,ENVIRON_IMPACT,7,AS,50,20000,35,NO,3000,COMB,L,P,9,0,0,0,GBP
77062,43653,20221130,10,C,FL001_P0,500,10,LEAD_TIME,10,GR,75,75000,25,NO,3000,ELEC,L,P,0,0,0,0,GBP
77174,43709,20221130,10,C,FL001_P0,500,25,OPERATING_COSTS,10,AS,75,20000,35,YES,3000,COMB,S,P,9,0,0,0,GBP
78484,44364,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,10,GR,75,75000,25,NO,5000,COMB,M,P,2,0,0,0,GBP
76964,43604,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,10,AS,25,75000,20,NO,3000,COMB,M,P,4,0,0,0,GBP
80508,45376,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,10,AS,75,75000,35,YES,3000,ELEC,M,P,8,0,0,0,GBP
78594,44419,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,10,AS,75,75000,35,NO,5000,ELEC,S,P,5,0,0,0,GBP
79490,44867,20221130,10,C,FL001_P0,50,25,LEAD_TIME,5,GR,75,20000,10,YES,5000,ELEC,M,P,6,0,0,0,GBP
79390,44817,20221130,10,C,FL001_P0,500,25,ENVIRON_IMPACT,5,AS,50,20000,20,NO,2000,ELEC,L,P,7,0,0,0,GBP
79990,45117,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,10,GR,50,75000,25,NO,3000,ELEC,L,P,8,0,0,0,GBP
77376,43810,20221130,10,C,FL001_P0,500,10,ENVIRON_IMPACT,5,AS,75,50000,25,NO,3000,ELEC,M,P,2,0,0,0,GBP
77274,43759,20221130,10,C,FL001_P0,500,25,LEAD_TIME,7,GR,75,50000,35,NO,5000,COMB,L,P,3,0,0,0,GBP
76966,43605,20221130,10,C,FL001_P0,100,10,LEAD_TIME,7,AS,50,75000,35,YES,3000,ELEC,M,P,9,0,0,0,GBP
77460,43852,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,10,SM,50,75000,35,NO,5000,COMB,M,P,3,0,0,0,GBP
78996,44620,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,10,GR,50,75000,35,YES,2000,ELEC,M,P,7,0,0,0,GBP
78790,44517,20221130,10,C,FL001_P0,500,50,LEAD_TIME,10,AS,50,50000,35,NO,3000,ELEC,M,P,8,0,0,0,GBP
77672,43958,20221130,10,C,FL001_P0,500,25,ENVIRON_IMPACT,7,AS,25,20000,20,NO,5000,ELEC,L,P,8,0,0,0,GBP
78894,44569,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,10,GR,25,75000,20,NO,2000,ELEC,M,P,1,0,0,0,GBP
77886,44065,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,10,GR,75,75000,35,YES,3000,COMB,L,P,7,0,0,0,GBP
77870,44057,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,10,SM,25,75000,20,YES,3000,ELEC,L,P,9,0,0,0,GBP
76982,43613,20221130,10,C,FL001_P0,500,10,ENVIRON_IMPACT,10,AS,75,75000,35,NO,2000,ELEC,M,P,3,0,0,0,GBP
77486,43865,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,7,AS,75,75000,35,NO,2000,COMB,M,P,1,0,0,0,GBP
77190,43717,20221130,10,C,FL001_P0,500,50,ENVIRON_IMPACT,10,SM,75,50000,35,NO,3000,ELEC,S,C,8,0,0,0,GBP
77684,43964,20221130,10,C,FL001_P0,100,25,LEAD_TIME,10,GR,25,20000,20,NO,2000,COMB,S,P,2,0,0,0,GBP
78094,44169,20221130,10,C,FL001_P0,500,10,LEAD_TIME,10,SM,50,75000,35,NO,3000,COMB,S,P,8,0,0,0,GBP
76896,43570,20221130,10,C,FL001_P0,100,10,LEAD_TIME,7,AS,50,75000,25,NO,3000,ELEC,L,P,6,0,0,0,GBP
78290,44267,20221130,10,C,FL001_P0,1000,25,LEAD_TIME,10,GR,50,50000,35,NO,3000,COMB,L,P,0,0,0,0,GBP
78890,44567,20221130,10,C,FL001_P0,500,25,LEAD_TIME,10,SM,75,50000,20,YES,2000,COMB,M,C,1,0,0,0,GBP
77698,43971,20221130,10,C,FL001_P0,1000,50,OPERATING_COSTS,10,GR,75,50000,20,NO,5000,COMB,M,P,8,0,0,0,GBP
77392,43818,20221130,10,C,FL001_P0,1000,25,OPERATING_COSTS,10,GR,75,20000,25,NO,5000,COMB,M,P,5,0,0,0,GBP
77282,43763,20221130,10,C,FL001_P0,1000,50,OPERATING_COSTS,10,AS,75,50000,25,NO,3000,COMB,M,P,1,0,0,0,GBP
77284,43764,20221130,10,C,FL001_P0,100,50,LEAD_TIME,10,AS,75,50000,20,NO,3000,ELEC,L,P,7,0,0,0,GBP
76970,43607,20221130,10,C,FL001_P0,1000,50,LEAD_TIME,10,AS,75,50000,25,NO,3000,COMB,L,P,2,0,0,0,GBP
78092,44168,20221130,10,C,FL001_P0,50,25,LEAD_TIME,10,GR,50,20000,35,NO,3000,COMB,M,P,9,0,0,0,GBP
77580,43912,20221130,10,C,FL001_P0,500,10,ENVIRON_IMPACT,10,AS,75,75000,25,NO,5000,ELEC,L,P,3,0,0,0,GBP
77496,43870,20221130,10,C,FL001_P0,1000,25,OPERATING_COSTS,5,AS,75,50000,35,NO,5000,ELEC,M,P,5,0,0,0,GBP
77596,43920,20221130,10,C,FL001_P0,1000,25,LEAD_TIME,10,AS,25,50000,20,NO,5000,ELEC,S,P,7,0,0,0,GBP
76972,43608,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,10,AS,75,75000,35,NO,3000,ELEC,S,P,8,0,0,0,GBP
77494,43869,20221130,10,C,FL001_P0,1000,25,OPERATING_COSTS,10,GR,75,20000,20,NO,3000,COMB,L,P,0,0,0,0,GBP
77394,43819,20221130,10,C,FL001_P0,500,50,LEAD_TIME,7,GR,25,20000,20,NO,3000,COMB,L,P,0,0,0,0,GBP
77794,44019,20221130,10,C,FL001_P0,1000,25,OPERATING_COSTS,10,AS,50,20000,35,YES,3000,ELEC,L,P,1,0,0,0,GBP
80576,45410,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,10,AS,25,50000,10,NO,3000,COMB,M,P,1,0,0,0,GBP
79802,45023,20221130,10,C,FL001_P0,500,10,OPERATING_COSTS,10,GR,75,75000,20,NO,3000,COMB,S,P,3,0,0,0,GBP
80356,45300,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,10,AS,50,75000,35,NO,5000,COMB,L,P,5,0,0,0,GBP
80026,45135,20221130,10,C,FL001_P0,500,10,LEAD_TIME,10,AS,25,75000,20,NO,5000,COMB,M,P,6,0,0,0,GBP
78276,44260,20221130,10,C,FL001_P0,1000,10,ENVIRON_IMPACT,10,GR,75,75000,25,NO,5000,ELEC,S,P,9,0,0,0,GBP
78166,44205,20221130,10,C,FL001_P0,100,10,OPERATING_COSTS,10,AS,50,75000,35,NO,5000,ELEC,L,P,9,0,0,0,GBP
79082,44663,20221130,10,C,FL001_P0,1000,50,LEAD_TIME,10,AS,50,20000,35,YES,5000,ELEC,L,P,8,0,0,0,GBP
78386,44315,20221130,10,C,FL001_P0,1000,50,LEAD_TIME,10,AS,25,20000,10,YES,3000,ELEC,L,P,7,0,0,0,GBP
79946,45095,20221130,10,C,FL001_P0,100,50,OPERATING_COSTS,10,AS,25,50000,20,NO,3000,ELEC,M,P,3,0,0,0,GBP
77142,43693,20221130,10,C,FL001_P0,100,10,OPERATING_COSTS,7,AS,75,75000,25,NO,3000,COMB,L,P,6,0,0,0,GBP
77094,43669,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,10,GR,25,75000,10,YES,5000,ELEC,L,P,9,0,0,0,GBP
77362,43803,20221130,10,C,FL001_P0,500,10,LEAD_TIME,10,AS,75,75000,35,NO,3000,ELEC,L,P,5,0,0,0,GBP
79506,44875,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,5,GR,75,75000,35,NO,2000,ELEC,L,P,1,0,0,0,GBP
77472,43858,20221130,10,C,FL001_P0,1000,10,ENVIRON_IMPACT,7,SM,75,75000,35,NO,3000,ELEC,L,C,2,0,0,0,GBP
77106,43675,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,7,GR,75,75000,25,YES,3000,ELEC,S,P,6,0,0,0,GBP
77066,43655,20221130,10,C,FL001_P0,100,10,LEAD_TIME,5,AS,25,75000,20,NO,5000,COMB,L,P,9,0,0,0,GBP
76962,43603,20221130,10,C,FL001_P0,100,25,LEAD_TIME,10,GR,50,20000,35,NO,5000,ELEC,L,P,3,0,0,0,GBP
79376,44810,20221130,10,C,FL001_P0,1000,50,LEAD_TIME,10,AS,75,50000,25,YES,5000,ELEC,S,P,5,0,0,0,GBP
80872,45558,20221130,10,C,FL001_P0,500,10,LEAD_TIME,10,AS,75,75000,25,NO,5000,COMB,L,P,6,0,0,0,GBP
78846,44545,20221130,10,C,FL001_P0,1000,25,LEAD_TIME,10,AS,50,50000,35,NO,5000,COMB,M,P,5,0,0,0,GBP
78572,44408,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,7,AS,75,75000,25,NO,3000,COMB,S,P,1,0,0,0,GBP
78792,44518,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,10,AS,50,75000,20,YES,5000,COMB,M,P,4,0,0,0,GBP
80706,45475,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,10,AS,50,50000,35,YES,3000,ELEC,M,P,1,0,0,0,GBP
80836,45540,20221130,10,C,FL001_P0,1000,10,ENVIRON_IMPACT,5,GR,75,75000,35,NO,5000,COMB,S,P,5,0,0,0,GBP
80506,45375,20221130,10,C,FL001_P0,1000,50,LEAD_TIME,10,GR,25,50000,20,YES,3000,COMB,M,P,7,0,0,0,GBP
79762,45003,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,10,SM,25,75000,20,NO,5000,ELEC,S,C,9,0,0,0,GBP
80192,45218,20221130,10,C,FL001_P0,500,10,LEAD_TIME,10,AS,75,75000,25,NO,5000,COMB,M,P,7,0,0,0,GBP
80062,45153,20221130,10,C,FL001_P0,1000,25,OPERATING_COSTS,7,GR,75,50000,35,NO,5000,COMB,L,P,1,0,0,0,GBP
77932,44088,20221130,10,C,FL001_P0,500,10,OPERATING_COSTS,7,GR,50,75000,35,NO,3000,COMB,M,P,6,0,0,0,GBP
76926,43585,20221130,10,C,FL001_P0,500,10,ENVIRON_IMPACT,10,SM,50,75000,25,NO,2000,ELEC,S,P,9,0,0,0,GBP
77986,44115,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,10,GR,25,75000,20,YES,5000,ELEC,M,P,1,0,0,0,GBP
79576,44910,20221130,10,C,FL001_P0,500,50,LEAD_TIME,7,GR,75,20000,20,YES,5000,COMB,L,P,1,0,0,0,GBP
79012,44628,20221130,10,C,FL001_P0,1000,10,ENVIRON_IMPACT,7,AS,75,50000,35,NO,2000,ELEC,L,P,0,0,0,0,GBP
79322,44783,20221130,10,C,FL001_P0,500,10,LEAD_TIME,10,SM,75,75000,35,NO,3000,ELEC,L,C,3,0,0,0,GBP
77436,43840,20221130,10,C,FL001_P0,500,50,LEAD_TIME,10,GR,75,20000,25,NO,3000,COMB,L,P,7,0,0,0,GBP
79122,44683,20221130,10,C,FL001_P0,100,10,ENVIRON_IMPACT,10,GR,50,75000,35,NO,5000,ELEC,S,P,9,0,0,0,GBP
79892,45068,20221130,10,C,FL001_P0,50,25,ENVIRON_IMPACT,10,AS,50,20000,20,NO,3000,ELEC,L,P,5,0,0,0,GBP
77546,43895,20221130,10,C,FL001_P0,500,25,OPERATING_COSTS,10,SM,50,50000,25,YES,2000,ELEC,M,C,2,0,0,0,GBP
79212,44728,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,5,GR,75,75000,25,NO,5000,COMB,M,P,3,0,0,0,GBP
79266,44755,20221130,10,C,FL001_P0,500,10,LEAD_TIME,10,AS,75,75000,10,NO,2000,COMB,M,P,9,0,0,0,GBP
79466,44855,20221130,10,C,FL001_P0,1000,50,LEAD_TIME,10,GR,75,20000,35,YES,5000,ELEC,L,P,2,0,0,0,GBP
78702,44473,20221130,10,C,FL001_P0,1000,50,ENVIRON_IMPACT,10,AS,75,50000,25,NO,3000,ELEC,M,P,3,0,0,0,GBP
78942,44593,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,10,SM,25,75000,20,NO,3000,COMB,S,C,1,0,0,0,GBP
77806,44025,20221130,10,C,FL001_P0,500,10,OPERATING_COSTS,10,AS,75,75000,35,YES,3000,ELEC,M,P,1,0,0,0,GBP
80762,45503,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,10,AS,75,75000,25,NO,3000,COMB,L,P,3,0,0,0,GBP
78696,44470,20221130,10,C,FL001_P0,100,50,LEAD_TIME,10,AS,75,50000,35,YES,5000,ELEC,L,P,7,0,0,0,GBP
78756,44500,20221130,10,C,FL001_P0,1000,50,LEAD_TIME,10,SM,50,50000,25,NO,3000,ELEC,M,C,2,0,0,0,GBP
78682,44463,20221130,10,C,FL001_P0,1000,10,ENVIRON_IMPACT,7,AS,50,75000,35,NO,5000,COMB,L,P,0,0,0,0,GBP
80486,45365,20221130,10,C,FL001_P0,500,50,LEAD_TIME,10,AS,25,50000,10,NO,3000,COMB,M,P,0,0,0,0,GBP
78076,44160,20221130,10,C,FL001_P0,500,10,LEAD_TIME,10,AS,75,75000,25,NO,3000,ELEC,L,P,4,0,0,0,GBP
78256,44250,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,7,GR,75,75000,35,YES,3000,ELEC,M,P,1,0,0,0,GBP
80412,45328,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,5,AS,75,75000,35,NO,5000,COMB,M,P,2,0,0,0,GBP
78366,44305,20221130,10,C,FL001_P0,100,25,LEAD_TIME,7,AS,75,20000,35,NO,3000,COMB,M,P,5,0,0,0,GBP
79602,44923,20221130,10,C,FL001_P0,100,10,OPERATING_COSTS,10,AS,75,75000,25,NO,3000,ELEC,M,P,3,0,0,0,GBP
79062,44653,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,10,AS,75,75000,25,NO,3000,COMB,M,P,4,0,0,0,GBP
78906,44575,20221130,10,C,FL001_P0,1000,25,ENVIRON_IMPACT,5,AS,75,50000,35,NO,2000,COMB,L,P,4,0,0,0,GBP
79816,45030,20221130,10,C,FL001_P0,500,10,LEAD_TIME,10,GR,75,75000,35,YES,5000,ELEC,M,P,5,0,0,0,GBP
79706,44975,20221130,10,C,FL001_P0,500,10,LEAD_TIME,10,AS,75,75000,25,NO,3000,COMB,L,P,0,0,0,0,GBP
77562,43903,20221130,10,C,FL001_P0,500,10,LEAD_TIME,7,AS,75,75000,35,NO,3000,COMB,L,P,2,0,0,0,GBP
79306,44775,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,5,GR,50,50000,25,NO,3000,ELEC,S,P,8,0,0,0,GBP
77232,43738,20221130,10,C,FL001_P0,1000,10,ENVIRON_IMPACT,10,AS,75,75000,25,YES,5000,ELEC,L,P,5,0,0,0,GBP
79416,44830,20221130,10,C,FL001_P0,1000,10,ENVIRON_IMPACT,7,AS,75,75000,35,NO,3000,ELEC,S,P,3,0,0,0,GBP
77342,43793,20221130,10,C,FL001_P0,1000,10,OPERATING_COSTS,7,AS,50,75000,25,NO,5000,ELEC,M,P,8,0,0,0,GBP
79526,44885,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,7,AS,75,75000,35,NO,5000,COMB,L,P,8,0,0,0,GBP
77452,43848,20221130,10,C,FL001_P0,500,25,LEAD_TIME,7,GR,75,20000,25,NO,5000,COMB,L,P,8,0,0,0,GBP
77266,43755,20221130,10,C,FL001_P0,1000,25,OPERATING_COSTS,10,SM,75,50000,35,YES,5000,ELEC,L,C,8,0,0,0,GBP
76942,43593,20221130,10,C,FL001_P0,500,10,LEAD_TIME,7,GR,75,75000,20,NO,3000,COMB,L,P,3,0,0,0,GBP
78866,44555,20221130,10,C,FL001_P0,500,10,LEAD_TIME,7,AS,75,75000,25,NO,3000,COMB,S,P,7,0,0,0,GBP
78606,44425,20221130,10,C,FL001_P0,1000,25,ENVIRON_IMPACT,10,GR,75,50000,20,NO,3000,ELEC,L,P,9,0,0,0,GBP
78152,44198,20221130,10,C,FL001_P0,500,10,LEAD_TIME,7,AS,75,75000,25,NO,5000,COMB,L,P,9,0,0,0,GBP
78372,44308,20221130,10,C,FL001_P0,100,10,LEAD_TIME,10,SM,75,75000,25,NO,3000,COMB,S,C,7,0,0,0,GBP
80372,45308,20221130,10,C,FL001_P0,500,10,OPERATING_COSTS,10,AS,25,75000,20,NO,5000,COMB,M,P,4,0,0,0,GBP
79096,44670,20221130,10,C,FL001_P0,100,10,LEAD_TIME,5,SM,25,75000,10,NO,5000,COMB,M,C,6,0,0,0,GBP
78772,44508,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,10,AS,75,75000,25,NO,3000,COMB,M,P,8,0,0,0,GBP
78206,44225,20221130,10,C,FL001_P0,500,10,LEAD_TIME,10,GR,25,75000,10,NO,3000,COMB,L,P,4,0,0,0,GBP
80592,45418,20221130,10,C,FL001_P0,500,10,LEAD_TIME,10,AS,75,75000,35,NO,3000,COMB,L,P,0,0,0,0,GBP
80012,45128,20221130,10,C,FL001_P0,500,50,ENVIRON_IMPACT,5,GR,50,50000,35,NO,5000,ELEC,M,P,6,0,0,0,GBP
80726,45485,20221130,10,C,FL001_P0,1000,10,ENVIRON_IMPACT,10,GR,75,75000,25,NO,3000,ELEC,L,P,1,0,0,0,GBP
80816,45530,20221130,10,C,FL001_P0,1000,10,LEAD_TIME,7,GR,75,75000,35,NO,3000,ELEC,M,P,3,0,0,0,GBP
80416,45330,20221130,10,C,FL001_P0,100,10,LEAD_TIME,10,GR,25,75000,10,NO,5000,COMB,M,P,0,0,0,0,GBP
79872,45058,20221130,10,C,FL001_P0,50,25,LEAD_TIME,10,AS,75,50000,35,NO,5000,COMB,M,P,9,0,0,0,GBP
